NAME,PRODUCT_GROUP,CALL_ID,INTERACTION_MEDIUM,TOTAL_ATTENDEES,VENUE_CATEGORY,INTERACTION_DATE,IS_PARENT__C,RESIDENCY_PROGRAMME,MSL_ID,INTERACTION_VENUE,RESIDENCY_PROGRAMME_FLAG,INTERACTION_DETAIL_ID,INITIATIVES,PRODUCT_NAME,PRODUCT_ID,INITIATIVE_CATEGORY,INTERACTION_CATEGORY,INTERACTION_NAME,MSL_NAME,MONTH_YEAR,QUARTER_NAME,QUARTER_YEAR
WCT-410383,Product 1,v78TR98995YcvEeIYJ,Phone,145,Others,05-02-2024,TRUE,FALSE,1293Q88000708K2DII,PS,0,e99FT111236d4IJIAY,Initiative 1,Product 1,2205,BCP,Call,IJ165236,17,Feb '24,Q1,Q1 '24
WCT-410403,Product 1,v78TR98995YcvK9IYJ,Phone,106,Others,06-02-2024,TRUE,FALSE,1293Q881236UtQ9DIK,OS,0,e99FT111236d4JCIAY,Initiative 2,Product 1,2205,Diff,Call,IJ165380,12,Feb '24,Q1,Q1 '24
WCT-410404,Product 1,v78TR98995YcvDYIYZ,Phone,153,Others,06-02-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236d4JHIAY,Initiative 1,Product 1,2205,BCP,Call,IJ165208,19,Feb '24,Q1,Q1 '24
WCT-410401,Product 1,v78TR98995YcvKYIYZ,Live,374,Others,29-01-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236d4JRIAY,Initiative 3,Product 1,2205,PF,Face 2 Face,IJ165385,18,Jan '24,Q1,Q1 '24
WCT-410400,Product 1,v78TR98995YcvKYIYZ,Live,116,Others,29-01-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236d4JSIAY,Initiative 3,Product 1,2205,PF,Face 2 Face,IJ165385,7,Jan '24,Q1,Q1 '24
WCT-410414,Product 1,v78TR98995YRuyPIYR,Phone,360,Others,06-02-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236d4JgIAI,Initiative 1,Product 1,2205,BCP,Call,IJ123999,8,Feb '24,Q1,Q1 '24
WCT-410415,Product 1,v78TR98995YcvJVIYZ,Phone,165,Others,06-02-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236d4JlIAI,Initiative 1,Product 1,2205,BCP,Call,IJ165372,16,Feb '24,Q1,Q1 '24
WCT-410419,Product 1,v78TR98995Ycv0LIYR,Live,13,Others,23-01-2024,TRUE,FALSE,1293Q881236XqXDIA0,PS,0,e99FT111236d4K5IAI,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ165027,22,Jan '24,Q1,Q1 '24
WCT-410420,Product 1,v78TR98995YRueLIYR,Phone,105,Others,10-01-2024,TRUE,FALSE,1293Q881236XqXDIA0,PS,0,e99FT111236d4KAIAY,Initiative 1,Product 1,2205,BCP,Call,IJ123606,12,Jan '24,Q1,Q1 '24
WCT-410421,Product 1,v78TR98995YcvEyIYJ,Live,377,Others,31-01-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236d4KFIAY,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ165240,12,Jan '24,Q1,Q1 '24
WCT-410424,Product 1,v78TR98995YcvM8IYJ,Live,18,RA,02-02-2024,TRUE,FALSE,1293Q881236XqWTDI0,CP-R,0,e99FT111236d4KQIAY,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ165428,6,Feb '24,Q1,Q1 '24
WCT-410420,Product 1,v78TR98995YcvHbIYJ,Phone,282,Others,06-02-2024,TRUE,FALSE,1293Q88000708K2DII,PS,0,e99FT111236d4KZIAY,Initiative 1,Product 1,2205,BCP,Call,IJ165323,9,Feb '24,Q1,Q1 '24
WCT-410430,Product 1,v78TR98995YcvNBIYZ,Email,161,Others,07-02-2024,TRUE,FALSE,1293Q881236XqWjDIK,OS,0,e99FT111236d4KoIAI,Initiative 1,Product 1,2205,BCP,Mail,IJ165468,8,Feb '24,Q1,Q1 '24
WCT-410434,Product 1,v78TR98995YRumSIYR,Phone,117,Others,29-01-2024,TRUE,FALSE,1293Q8800075uiPDIQ,PS,0,e99FT111236d4L3IAI,Initiative 1,Product 1,2205,BCP,Call,IJ123728,22,Jan '24,Q1,Q1 '24
WCT-410435,Product 1,v78TR98995YcvOsIYJ,Live,314,Others,31-01-2024,TRUE,FALSE,1293Q8800075uiPDIQ,PS,0,e99FT111236d4L8IAI,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ165489,11,Jan '24,Q1,Q1 '24
WCT-410448,Product 1,v78TR98995YcvQKIYZ,Live,243,RA,05-02-2024,TRUE,FALSE,1293Q881236UtQ9DIK,CP-R,0,e99FT111236d4M6IAI,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ165503,10,Feb '24,Q1,Q1 '24
WCT-410449,Product 1,v78TR98995YcvQKIYZ,Live,86,RA,05-02-2024,TRUE,FALSE,1293Q881236UtQ9DIK,CP-R,0,e99FT111236d4M7IAI,Initiative 2,Product 1,2205,Diff,Face 2 Face,IJ165503,14,Feb '24,Q1,Q1 '24
WCT-410451,Product 1,v78TR98995YcvPbIYJ,Phone,148,Others,08-02-2024,TRUE,FALSE,1293Q881236XqWODI0,PS,0,e99FT111236d4MBIAY,Initiative 1,Product 1,2205,BCP,Call,IJ165499,3,Feb '24,Q1,Q1 '24
WCT-410451,Product 1,v78TR98995YcvQ5IYJ,Phone,137,Others,08-02-2024,TRUE,FALSE,1293Q881236XqXDIA0,PS,0,e99FT111236d4MaIAI,Initiative 1,Product 1,2205,BCP,Call,IJ165500,10,Feb '24,Q1,Q1 '24
WCT-410450,Product 1,v78TR98995YcvN6IYJ,Phone,25,Others,08-02-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236d4MfIAI,Initiative 1,Product 1,2205,BCP,Call,IJ165467,15,Feb '24,Q1,Q1 '24
WCT-410458,Product 1,v78TR98995Ycv48IYB,Phone,156,Others,08-02-2024,TRUE,FALSE,1293Q881236XqXDIA0,PS,0,e99FT111236d4MkIAI,Initiative 1,Product 1,2205,BCP,Call,IJ165076,9,Feb '24,Q1,Q1 '24
WCT-410411,Product 1,v78TR98995YcvQyIYJ,Phone,122,Others,08-02-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236d4MuIAI,Initiative 1,Product 1,2205,BCP,Call,IJ165515,8,Feb '24,Q1,Q1 '24
WCT-410415,Product 1,v78TR98995YcvNpIYJ,Phone,71,Others,07-02-2024,TRUE,FALSE,1293Q881236XqcJDIS,OS,0,e99FT111236d4N9IAI,Initiative 1,Product 1,2205,BCP,Call,IJ165476,23,Feb '24,Q1,Q1 '24
WCT-410419,Product 1,v78TR98995YcvRSIYZ,Phone,207,Others,09-02-2024,TRUE,FALSE,1293Q881236XqikDIC,PS,0,e99FT111236d4NOIAY,Initiative 1,Product 1,2205,BCP,Call,IJ165523,8,Feb '24,Q1,Q1 '24
WCT-410400,Product 1,v78TR98995Ycv9cIYB,Phone,15,Others,07-02-2024,TRUE,FALSE,1293Q881236XqikDIC,PS,0,e99FT111236d4NTIAY,Initiative 1,Product 1,2205,BCP,Call,IJ165155,13,Feb '24,Q1,Q1 '24
WCT-410401,Product 1,v78TR98995YcvSQIYZ,Phone,83,Others,09-02-2024,TRUE,FALSE,1293Q881236XqikDIC,PS,0,e99FT111236d4NYIAY,Initiative 1,Product 1,2205,BCP,Call,IJ165535,6,Feb '24,Q1,Q1 '24
WCT-410402,Product 1,v78TR98995YcvKJIYZ,Phone,324,Others,09-02-2024,TRUE,FALSE,1293Q881236XqXDIA0,PS,0,e99FT111236d4NdIAI,Initiative 1,Product 1,2205,BCP,Call,IJ165382,21,Feb '24,Q1,Q1 '24
WCT-410484,Product 1,v78TR98995YcvNYIYJ,Phone,114,Others,07-02-2024,TRUE,FALSE,1293Q881236XqcJDIS,OS,0,e99FT111236d4O7IAI,Initiative 1,Product 1,2205,BCP,Call,IJ165473,24,Feb '24,Q1,Q1 '24
WCT-410485,Product 1,v78TR98995YcvTOIYZ,Virtual,161,Others,12-02-2024,TRUE,FALSE,1293Q881236XqikDIC,PS,0,e99FT111236d4OCIAY,Initiative 1,Product 1,2205,BCP,Online,IJ165550,5,Feb '24,Q1,Q1 '24
WCT-410488,Product 1,v78TR98995YcvRhIYJ,Phone,229,Others,09-02-2024,TRUE,FALSE,1293Q881236VMrzDIG,PS,0,e99FT111236d4ORIAY,Initiative 1,Product 1,2205,BCP,Call,IJ165526,9,Feb '24,Q1,Q1 '24
WCT-410489,Product 1,v78TR98995YcvQeIYJ,Phone,81,Others,08-02-2024,TRUE,FALSE,1293Q88000708K2DII,PS,0,e99FT111236d4OWIAY,Initiative 1,Product 1,2205,BCP,Call,IJ165511,24,Feb '24,Q1,Q1 '24
WCT-410490,Product 1,v78TR98995YcvRDIYZ,Phone,196,Others,08-02-2024,TRUE,FALSE,1293Q881236XqcJDIS,OS,0,e99FT111236d4ObIAI,Initiative 1,Product 1,2205,BCP,Call,IJ165519,18,Feb '24,Q1,Q1 '24
WCT-410492,Product 1,v78TR98995YcvRrIYJ,Phone,80,Others,09-02-2024,TRUE,FALSE,1293Q881236XqcJDIS,OS,0,e99FT111236d4OlIAI,Initiative 1,Product 1,2205,BCP,Call,IJ165528,12,Feb '24,Q1,Q1 '24
WCT-410498,Product 1,v78TR98995YcvUDIYZ,Phone,279,Others,09-02-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236d4P5IAI,Initiative 2,Product 1,2205,Diff,Call,IJ165568,3,Feb '24,Q1,Q1 '24
WCT-410500,Product 1,v78TR98995YcvUNIYZ,Phone,186,Others,12-02-2024,TRUE,FALSE,1293Q881236XqWhDIK,PS,0,e99FT111236d4PAIAY,Initiative 1,Product 1,2205,BCP,Call,IJ165570,15,Feb '24,Q1,Q1 '24
WCT-410502,Product 1,v78TR98995YcvSGIYZ,Phone,284,Others,09-02-2024,TRUE,FALSE,1293Q881236XqcJDIS,OS,0,e99FT111236d4PKIAY,Initiative 1,Product 1,2205,BCP,Call,IJ165533,21,Feb '24,Q1,Q1 '24
WCT-410503,Product 1,v78TR98995YcvClIYJ,Phone,184,Others,12-02-2024,TRUE,FALSE,1293Q8800075uiFDIQ,PS,0,e99FT111236d4PPIAY,Initiative 1,Product 1,2205,BCP,Call,IJ165203,7,Feb '24,Q1,Q1 '24
WCT-410509,Product 1,v78TR98995YcvVvIYJ,Phone,60,Others,13-02-2024,TRUE,FALSE,1293Q881236XqWGDI0,PS,0,e99FT111236d4PtIAI,Initiative 1,Product 1,2205,BCP,Call,IJ165613,2,Feb '24,Q1,Q1 '24
WCT-410510,Product 1,v78TR98995YcvW0IYJ,Phone,330,Others,13-02-2024,TRUE,FALSE,1293Q881236VMrzDIG,PS,0,e99FT111236d4PyIAI,Initiative 1,Product 1,2205,BCP,Call,IJ165614,14,Feb '24,Q1,Q1 '24
WCT-410524,Product 1,v78TR98995YcvX8IYJ,Live,257,Others,13-02-2024,TRUE,FALSE,1293Q881236UtQ9DIK,OS,0,e99FT111236d4R1IAI,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ165629,3,Feb '24,Q1,Q1 '24
WCT-410525,Product 1,v78TR98995YcvX8IYJ,Live,112,Others,13-02-2024,TRUE,FALSE,1293Q881236UtQ9DIK,OS,0,e99FT111236d4R2IAI,Initiative 2,Product 1,2205,Diff,Face 2 Face,IJ165629,14,Feb '24,Q1,Q1 '24
WCT-410538,Product 1,v78TR98995YRuw4IYB,Phone,18,Others,18-01-2024,TRUE,FALSE,1293Q881236XqcJDIS,OS,0,e99FT111236d4RkIAI,Initiative 1,Product 1,2205,BCP,Call,IJ123963,20,Jan '24,Q1,Q1 '24
WCT-410540,Product 1,v78TR98995YcvQZIYZ,Phone,239,Others,08-02-2024,TRUE,FALSE,1293Q881236XqcJDIS,OS,0,e99FT111236d4RuIAI,Initiative 1,Product 1,2205,BCP,Call,IJ165510,5,Feb '24,Q1,Q1 '24
WCT-410543,Product 1,v78TR98995YcvYwIYJ,Phone,258,Others,14-02-2024,TRUE,FALSE,1293Q881236UtQ9DIK,PS,0,e99FT111236d4S4IAI,Initiative 2,Product 1,2205,Diff,Call,IJ165672,25,Feb '24,Q1,Q1 '24
WCT-410548,Product 1,v78TR98995YcvZuIYJ,Live,368,RA,31-01-2024,TRUE,FALSE,1293Q8800075uiPDIQ,CP-R,0,e99FT111236d4SOIAY,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ165685,19,Jan '24,Q1,Q1 '24
WCT-410511,Product 1,v78TR98995Ycvb0IYB,Phone,311,Others,02-02-2024,TRUE,FALSE,1293Q8800075uiPDIQ,PS,0,e99FT111236d4StIAI,Initiative 1,Product 1,2205,BCP,Call,IJ165721,23,Feb '24,Q1,Q1 '24
WCT-410515,Product 1,v78TR98995YRum8IYB,Phone,33,Others,12-01-2024,TRUE,FALSE,1293Q881236XqcJDIS,OS,0,e99FT111236d4TIIAY,Initiative 1,Product 1,2205,BCP,Call,IJ123723,17,Jan '24,Q1,Q1 '24
WCT-410510,Product 1,v78TR98995YcvcIIYR,Phone,302,Others,15-02-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236d4TSIAY,Initiative 1,Product 1,2205,BCP,Call,IJ165738,22,Feb '24,Q1,Q1 '24
WCT-410501,Product 1,v78TR98995Ycvd1IYB,Live,389,Others,14-02-2024,TRUE,FALSE,1293Q881236XqWTDI0,PS,0,e99FT111236d4U6IAI,Initiative 2,Product 1,2205,Diff,Face 2 Face,IJ165754,23,Feb '24,Q1,Q1 '24
WCT-410508,Product 1,v78TR98995Ycvd6IYB,Phone,68,Others,16-02-2024,TRUE,FALSE,1293Q881236XqWTDI0,PS,0,e99FT111236d4UBIAY,Initiative 1,Product 1,2205,BCP,Call,IJ165757,21,Feb '24,Q1,Q1 '24
WCT-410110,Product 1,v78TR98995YcveFIYR,Phone,336,Others,16-02-2024,TRUE,FALSE,1293Q881236XqWGDI0,PS,0,e99FT111236d4VAIAY,Initiative 1,Product 1,2205,BCP,Call,IJ165778,14,Feb '24,Q1,Q1 '24
WCT-410111,Product 1,v78TR98995YcveZIYR,Phone,186,Others,16-02-2024,TRUE,FALSE,1293Q881236XqWTDI0,PS,0,e99FT111236d4VeIAI,Initiative 1,Product 1,2205,BCP,Call,IJ165782,16,Feb '24,Q1,Q1 '24
WCT-410121,Product 1,v78TR98995YcvcDIYR,Phone,45,Others,15-02-2024,TRUE,FALSE,1293Q881236XqcJDIS,OS,0,e99FT111236d4W3IAI,Initiative 2,Product 1,2205,Diff,Call,IJ165737,6,Feb '24,Q1,Q1 '24
WCT-410124,Product 1,v78TR98995YcvfwIYB,Phone,352,Others,16-02-2024,TRUE,FALSE,1293Q881236UtQ9DIK,PS,0,e99FT111236d4WIIAY,Initiative 1,Product 1,2205,BCP,Call,IJ165799,5,Feb '24,Q1,Q1 '24
WCT-410125,Product 1,v78TR98995YcvfwIYB,Phone,292,Others,16-02-2024,TRUE,FALSE,1293Q881236UtQ9DIK,PS,0,e99FT111236d4WJIAY,Initiative 2,Product 1,2205,Diff,Call,IJ165799,5,Feb '24,Q1,Q1 '24
WCT-410121,Product 1,v78TR98995YcvgBIYR,Live,176,Others,16-02-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236d4WNIAY,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ165802,8,Feb '24,Q1,Q1 '24
WCT-410120,Product 1,v78TR98995YcvgBIYR,Live,334,Others,16-02-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236d4WOIAY,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ165802,4,Feb '24,Q1,Q1 '24
WCT-410131,Product 1,v78TR98995Ycvh9IYB,Phone,155,Others,19-02-2024,TRUE,FALSE,1293Q881236XqikDIC,PS,0,e99FT111236d4X1IAI,Initiative 1,Product 1,2205,BCP,Call,IJ165815,13,Feb '24,Q1,Q1 '24
WCT-410138,Product 1,v78TR98995YcvhdIYB,Virtual,320,Others,05-02-2024,TRUE,FALSE,1293Q881236XqikDIC,PS,0,e99FT111236d4XBIAY,Initiative 1,Product 1,2205,BCP,Online,IJ165821,3,Feb '24,Q1,Q1 '24
WCT-410139,Product 1,v78TR98995YcvhiIYB,Virtual,86,Others,14-02-2024,TRUE,FALSE,1293Q881236XqikDIC,PS,0,e99FT111236d4XGIAY,Initiative 1,Product 1,2205,BCP,Online,IJ165822,25,Feb '24,Q1,Q1 '24
WCT-410140,Product 1,v78TR98995YcvhjIYB,Virtual,157,Others,16-02-2024,TRUE,FALSE,1293Q881236XqikDIC,PS,0,e99FT111236d4XHIAY,Initiative 1,Product 1,2205,BCP,Online,IJ165823,14,Feb '24,Q1,Q1 '24
WCT-410141,Product 1,v78TR98995YRukFIYR,Live,82,Others,13-02-2024,TRUE,FALSE,1293Q881236XqWJDI0,PS,0,e99FT111236d4XLIAY,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ123694,4,Feb '24,Q1,Q1 '24
WCT-410149,Product 1,v78TR98995YcvV7IYJ,Phone,205,Others,13-02-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236d4Y4IAI,Initiative 1,Product 1,2205,BCP,Call,IJ165603,3,Feb '24,Q1,Q1 '24
WCT-410150,Product 1,v78TR98995YcvVgIYJ,Phone,155,Others,13-02-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236d4Y9IAI,Initiative 4,Product 1,2205,SS,Call,IJ165610,2,Feb '24,Q1,Q1 '24
WCT-410153,Product 1,v78TR98995Yctw3IYB,Live,272,Others,30-01-2024,TRUE,FALSE,1293Q8800075uiFDIQ,PS,0,e99FT111236d4YOIAY,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ163788,13,Jan '24,Q1,Q1 '24
WCT-410110,Product 1,v78TR98995YcvibIYB,Email,72,Others,12-02-2024,TRUE,FALSE,1293Q8800075uiFDIQ,PS,0,e99FT111236d4YoIAI,Initiative 1,Product 1,2205,BCP,Mail,IJ165835,21,Feb '24,Q1,Q1 '24
WCT-410111,Product 1,v78TR98995Ycv5kIYB,Phone,380,Others,31-01-2024,TRUE,FALSE,1293Q8800075uiFDIQ,PS,0,e99FT111236d4Z2IAI,Initiative 1,Product 1,2205,BCP,Call,IJ165100,9,Jan '24,Q1,Q1 '24
WCT-410118,Product 1,v78TR98995Ycv8KIYR,Phone,163,Others,02-02-2024,TRUE,FALSE,1293Q8800075uiFDIQ,PS,0,e99FT111236d4ZCIAY,Initiative 1,Product 1,2205,BCP,Call,IJ165137,17,Feb '24,Q1,Q1 '24
WCT-410101,Product 1,v78TR98995Ycv8ZIYR,Phone,111,Others,06-02-2024,TRUE,FALSE,1293Q8800075uiFDIQ,PS,0,e99FT111236d4ZMIAY,Initiative 1,Product 1,2205,BCP,Call,IJ165140,8,Feb '24,Q1,Q1 '24
WCT-410103,Product 1,v78TR98995Ycv9rIYB,Phone,267,Others,02-02-2024,TRUE,FALSE,1293Q8800075uiFDIQ,PS,0,e99FT111236d4ZWIAY,Initiative 1,Product 1,2205,BCP,Call,IJ165158,10,Feb '24,Q1,Q1 '24
WCT-410104,Product 1,v78TR98995YcvY1IYJ,Phone,114,Others,31-01-2024,TRUE,FALSE,1293Q8800075uiFDIQ,PS,0,e99FT111236d4ZbIAI,Initiative 1,Product 1,2205,BCP,Call,IJ165160,6,Jan '24,Q1,Q1 '24
WCT-410105,Product 1,v78TR98995YcvY6IYJ,Phone,272,Others,06-02-2024,TRUE,FALSE,1293Q8800075uiFDIQ,PS,0,e99FT111236d4ZgIAI,Initiative 1,Product 1,2205,BCP,Call,IJ165163,23,Feb '24,Q1,Q1 '24
WCT-410182,Product 1,v78TR98995YcvjUIYR,Phone,67,Others,09-01-2024,TRUE,FALSE,1293Q8800075uiFDIQ,PS,0,e99FT111236d4FAIZQ,Initiative 1,Product 1,2205,BCP,Call,IJ165847,11,Jan '24,Q1,Q1 '24
WCT-410185,Product 1,v78TR98995YcvjeIYB,Live,365,Others,18-01-2024,TRUE,FALSE,1293Q8800075uiFDIQ,PS,0,e99FT111236d4aKIZQ,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ165849,16,Jan '24,Q1,Q1 '24
WCT-410192,Product 1,v78TR98995YcvkhIYB,Live,316,PA,24-01-2024,TRUE,FALSE,1293Q8800075uiFDIQ,CP-P,0,e99FT111236d4apIFA,Initiative 2,Product 1,2205,Diff,Face 2 Face,IJ165863,22,Jan '24,Q1,Q1 '24
WCT-410002,Product 1,v78TR98995YcvlMIYR,Email,232,Others,13-02-2024,TRUE,FALSE,1293Q8800075uiFDIQ,PS,0,e99FT111236d4bXIZQ,Initiative 1,Product 1,2205,BCP,Mail,IJ165884,11,Feb '24,Q1,Q1 '24
WCT-410003,Product 1,v78TR98995YcvlRIYR,Phone,8,Others,05-02-2024,TRUE,FALSE,1293Q8800075uiFDIQ,PS,0,e99FT111236d4bcIFA,Initiative 1,Product 1,2205,BCP,Call,IJ165885,18,Feb '24,Q1,Q1 '24
WCT-410011,Product 1,v78TR98995YcvmjIYB,Live,210,Others,19-02-2024,TRUE,FALSE,1293Q881236XqelDIC,PS,0,e99FT111236d4cMIZQ,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ165904,8,Feb '24,Q1,Q1 '24
WCT-410028,Product 1,v78TR98995YcvnNIYR,Phone,315,Others,20-02-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236d4dEIZQ,Initiative 2,Product 1,2205,Diff,Call,IJ165912,7,Feb '24,Q1,Q1 '24
WCT-410031,Product 1,v78TR98995YcvnFIYR,Live,221,Others,20-02-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236d4d5IFA,Initiative 4,Product 1,2205,SS,Face 2 Face,IJ165918,23,Feb '24,Q1,Q1 '24
WCT-410032,Product 1,v78TR98995YcvnFIYR,Live,229,Others,20-02-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236d4d6IFA,Initiative 4,Product 1,2205,SS,Face 2 Face,IJ165918,7,Feb '24,Q1,Q1 '24
WCT-410044,Product 1,v78TR98995Ycvo6IYB,Live,243,RA,12-02-2024,TRUE,FALSE,1293Q88000708K2DII,CP-R,0,e99FT111236d4dsIFA,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ165927,15,Feb '24,Q1,Q1 '24
WCT-410048,Product 1,v78TR98995YcvbKIYR,Phone,130,Others,16-02-2024,TRUE,FALSE,1293Q8800075uiFDIQ,PS,0,e99FT111236d4e7IFA,Initiative 1,Product 1,2205,BCP,Call,IJ165726,19,Feb '24,Q1,Q1 '24
WCT-410050,Product 1,v78TR98995Ycvc8IYB,Phone,287,Others,21-02-2024,TRUE,FALSE,1293Q881236XqWhDIK,PS,0,e99FT111236d4eHIZQ,Initiative 1,Product 1,2205,BCP,Call,IJ165736,22,Feb '24,Q1,Q1 '24
WCT-410051,Product 1,v78TR98995YcvoqIYB,Live,62,Others,19-02-2024,TRUE,FALSE,1293Q881236XqelDIC,PS,0,e99FT111236d4eMIZQ,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ165955,10,Feb '24,Q1,Q1 '24
WCT-410052,Product 1,v78TR98995YcvoqIYB,Live,359,Others,19-02-2024,TRUE,FALSE,1293Q881236XqelDIC,PS,0,e99FT111236d4eNIZQ,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ165955,19,Feb '24,Q1,Q1 '24
WCT-410055,Product 1,v78TR98995YcvovIYB,Live,236,Others,12-02-2024,TRUE,FALSE,1293Q88000708K2DII,OS,0,e99FT111236d4eRIZQ,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ165956,14,Feb '24,Q1,Q1 '24
WCT-410010,Product 1,v78TR98995YcvpKIYR,Live,246,Others,20-02-2024,TRUE,FALSE,1293Q881236XqelDIC,PS,0,e99FT111236d4egIFA,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ165961,1,Feb '24,Q1,Q1 '24
WCT-410012,Product 1,v78TR98995YcvpKIYR,Live,302,Others,20-02-2024,TRUE,FALSE,1293Q881236XqelDIC,PS,0,e99FT111236d4eiIFA,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ165961,25,Feb '24,Q1,Q1 '24
WCT-410010,Product 1,v78TR98995YcvptIYB,Virtual,307,Others,21-02-2024,TRUE,FALSE,1293Q881236XqWhDIK,PS,0,e99FT111236d4f5IFA,Initiative 3,Product 1,2205,PF,Online,IJ165968,11,Feb '24,Q1,Q1 '24
WCT-410000,Product 1,v78TR98995YcvpyIYB,Phone,242,Others,21-02-2024,TRUE,FALSE,1293Q881236XqXDIA0,PS,0,e99FT111236d4fBIZQ,Initiative 1,Product 1,2205,BCP,Call,IJ165969,7,Feb '24,Q1,Q1 '24
WCT-410001,Product 1,v78TR98995YcvPCIYZ,Phone,162,Others,13-02-2024,TRUE,FALSE,1293Q88000708K2DII,PS,0,e99FT111236d4fFIZQ,Initiative 1,Product 1,2205,BCP,Call,IJ165493,11,Feb '24,Q1,Q1 '24
WCT-410002,Product 1,v78TR98995Ycvq3IYB,Phone,209,Others,12-02-2024,TRUE,FALSE,1293Q88000708K2DII,PS,0,e99FT111236d4fKIZQ,Initiative 1,Product 1,2205,BCP,Call,IJ165970,10,Feb '24,Q1,Q1 '24
WCT-410003,Product 1,v78TR98995YcvbPIYR,Phone,205,Others,15-02-2024,TRUE,FALSE,1293Q88000708K2DII,PS,0,e99FT111236d4fPIZQ,Initiative 1,Product 1,2205,BCP,Call,IJ165727,24,Feb '24,Q1,Q1 '24
WCT-410005,Product 1,v78TR98995YcvqIIYR,Phone,303,Others,20-02-2024,TRUE,FALSE,1293Q88000708K2DII,PS,0,e99FT111236d4fUIZQ,Initiative 1,Product 1,2205,BCP,Call,IJ165974,17,Feb '24,Q1,Q1 '24
WCT-410001,Product 1,v78TR98995YcvqNIYR,Live,20,RA,21-02-2024,TRUE,FALSE,1293Q881236UtQ9DIK,CP-R,0,e99FT111236d4fZIZQ,Initiative 2,Product 1,2205,Diff,Face 2 Face,IJ165975,23,Feb '24,Q1,Q1 '24
WCT-410000,Product 1,v78TR98995YcvqNIYR,Live,380,RA,21-02-2024,TRUE,FALSE,1293Q881236UtQ9DIK,CP-R,0,e99FT111236d4faIFA,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ165975,20,Feb '24,Q1,Q1 '24
WCT-410081,Product 1,v78TR98995YcvqcIYB,Phone,176,Others,21-02-2024,TRUE,FALSE,1293Q88000708K2DII,PS,0,e99FT111236d4foIFA,Initiative 1,Product 1,2205,BCP,Call,IJ165982,16,Feb '24,Q1,Q1 '24
WCT-410082,Product 1,v78TR98995YcvqhIYB,Phone,321,Others,21-02-2024,TRUE,FALSE,1293Q881236XqWjDIK,OS,0,e99FT111236d4ftIFA,Initiative 1,Product 1,2205,BCP,Call,IJ165983,14,Feb '24,Q1,Q1 '24
WCT-410083,Product 1,v78TR98995YcvqmIYB,Phone,180,Others,21-02-2024,TRUE,FALSE,1293Q881236XqWjDIK,OS,0,e99FT111236d4fyIFA,Initiative 1,Product 1,2205,BCP,Call,IJ165984,23,Feb '24,Q1,Q1 '24
WCT-410084,Product 1,v78TR98995YcvqrIYB,Phone,229,Others,22-02-2024,TRUE,FALSE,1293Q88000708K2DII,PS,0,e99FT111236d4g3IFA,Initiative 1,Product 1,2205,BCP,Call,IJ165985,9,Feb '24,Q1,Q1 '24
