SESSION_ID,SESSION_DATE,SESSION_STARTED_TIME,SESSION_MODE,SESSION_CLOSED_REMARK,PRESENTATION_ID,PRESENTATION_NAME,PRODUCT,THERAPY_NAME,RA_OR_PA,PRESENTATION_MIX_TYPE,SESSION_TYPE,USER_NAME,TIME_IN_HRS,CALL_ID,ACC_ID,H_ACC_NAME__C,PRESENTATIONS_CUSTOMER_TYPE,ACC_RECORD_TYPE,ACC_CORE_TYPE,TERRITORY,MLS_ID,IS_ACTIVE,THERAPY,RESOURCE_FILETYPE,POWERPOINT_TYPE,PRODUCTS,CALL_STATUS,MSL
4000414,31-12-2023,03:29:00.000,Live,false,40081,4,Product 6,Therapy 1,Proactive,Proactive,normal,14,0.000810185,,,,CO,Prescriber,Core,,4980,true,Therapy 1,HTML,NIS - PPT,Product 6,Unlinked,Kevin
4001365,02-04-2024,19:38:00.000,Practice,false,40076,5,Product 7,Therapy 2,Proactive,Proactive,normal,14,0.003692130,,,,,,,,5277,true,Therapy 2,PowerPoint,IS - PPTX/PDF,Product 7,Unlinked,Kevin
4001911,26-02-2023,09:38:00.000,Live,true,41647,3,Product 5,Therapy 2,Proactive,Proactive,normal,25,0.000752315,t65Cb24245Zcy8fIZB,1157h00002H4jX2ZZJ,,OTH,,,,5466,true,Therapy 2,PowerPoint,IS - PPTX/PDF,Product 5,Linked,Glen
4001267,05-11-2023,22:50:00.000,Practice,true,41703,10,Product 5,Therapy 2,Proactive,Proactive,normal,25,0.004618056,,,,,,,9784-CTT_IN_T1707,4888,true,Therapy 2,Video,NIM - Video,Product 5,Unlinked,Glen
4000428,06-10-2023,18:33:00.000,Live,true,41349,7,Product 5,Therapy 2,Proactive,Proactive,normal,25,0.013703704,,,,,,,1968-CTT_IN_T1709,4631,true,Therapy 2,PowerPoint,NIS - PPT,Product 5,Unlinked,Glen
4000030,30-03-2024,21:48:00.000,Practice,false,41074,6,Product 5,Therapy 2,Proactive,Proactive,normal,25,0.003055556,,,,,,,,4768,true,Therapy 2,PowerPoint,NIS - PPT,Product 5,Unlinked,Glen
4001893,05-07-2023,13:36:00.000,Practice,true,41144,10,Product 5,Therapy 2,Proactive,Proactive,normal,25,0.013101852,,,,,,,,5347,true,Therapy 2,PowerPoint,NIS - PPT,Product 5,Unlinked,Glen
4001657,30-05-2023,20:25:00.000,Practice,true,40724,3,Product 5,Therapy 2,Proactive,Proactive,normal,25,0.063773148,,,,,,,,4650,true,Therapy 2,PowerPoint,NIS - PPT,Product 5,Unlinked,Glen
4000578,16-03-2023,16:23:00.000,Live,false,41354,6,Product 5,Therapy 2,Proactive,Proactive,normal,23,0.003437500,,,,,,,1968-CTT_IN_T1709,4534,true,Therapy 2,PowerPoint,IS - PPTX/PDF,Product 5,Unlinked,Shane
4001582,27-06-2024,09:20:00.000,Practice,true,41578,9,Product 6,Therapy 1,Proactive,Proactive,normal,23,0.001805556,,,,,,,,5059,true,Therapy 1,HTML,NIS - PPT,Product 6,Unlinked,Shane
4001839,29-05-2023,15:19:00.000,Practice,true,40511,8,Product 7,Therapy 2,Proactive,Proactive,normal,23,0.000115741,,,,,,,9784-CTT_IN_T1707,5394,true,Therapy 2,PowerPoint,IS - PPTX/PDF,Product 7,Unlinked,Shane
4001531,01-03-2023,15:48:00.000,Live,true,41670,10,Product 4,Therapy 2,Proactive,Proactive,normal,18,0.003344907,,,,,,,1968-CTT_IN_T1709,5145,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Merry
4001341,30-09-2023,00:03:00.000,Practice,true,40341,1,Product 4,Therapy 2,Proactive,Proactive,normal,18,0.011423611,,,,,,,,4995,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Merry
4001919,16-02-2023,01:11:00.000,Live,false,40157,5,Product 4,Therapy 2,Proactive,Proactive,normal,18,0.000277778,,,,,,,,5006,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Merry
4000273,12-06-2024,09:42:00.000,Practice,true,41005,10,Product 5,Therapy 2,Proactive,Proactive,normal,18,0.017650463,,,,,,,9784-CTT_IN_T1707,4857,true,Therapy 2,PowerPoint,IS - PPTX/PDF,Product 5,Unlinked,Merry
4001691,02-07-2023,11:41:00.000,Practice,true,41471,10,Product 5,Therapy 2,Proactive,Proactive,normal,18,0.013344907,,,,,,,,5163,true,Therapy 2,PowerPoint,IS - PPTX/PDF,Product 5,Unlinked,Merry
4001502,27-07-2023,07:53:00.000,Live,true,40147,1,Product 5,Therapy 2,Proactive,Proactive,normal,18,0.002766204,,,,,,,,4565,true,Therapy 2,Video,NIM - Video,Product 5,Unlinked,Merry
4001033,16-06-2024,02:52:00.000,Live,true,40184,10,Product 5,Therapy 2,Proactive,Proactive,normal,19,0.004131944,,,,,,,1968-CTT_IN_T1709,4615,true,Therapy 2,PowerPoint,IS - PPTX/PDF,Product 5,Unlinked,Morgan
4001145,04-02-2023,23:04:00.000,Live,true,40087,7,Product 5,Therapy 2,Proactive,Proactive,normal,19,0.011527778,,,,,,,,5482,true,Therapy 2,PowerPoint,IS - PPTX/PDF,Product 5,Unlinked,Morgan
4000907,15-03-2024,17:30:00.000,Live,true,41528,7,Product 5,Therapy 2,Proactive,Proactive,normal,19,0.000717593,t65Cb24245Zcw5VIZR,,,OTH,,,9784-CTT_IN_T1707,4748,true,Therapy 2,PowerPoint,NIS - PPT,Product 5,Linked,Morgan
4000846,08-10-2023,05:46:00.000,Practice,true,41472,10,Product 7,Therapy 2,Proactive,Proactive,normal,19,0.043784722,,,,,,,9784-CTT_IN_T1707,5085,true,Therapy 2,PowerPoint,IS - PPTX/PDF,Product 7,Unlinked,Morgan
4000738,08-04-2023,08:22:00.000,Practice,true,40881,6,Product 4,Therapy 2,Proactive,Proactive,normal,22,0.000138889,,,,,,,9784-CTT_IN_T1707,4748,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Sanchez
4001720,21-04-2023,11:20:00.000,Practice,true,40074,2,Product 4,Therapy 2,Proactive,Proactive,normal,22,0.000844907,,,,,,,,4608,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Sanchez
4000575,03-12-2023,12:55:00.000,Live,true,40554,4,Product 4,Therapy 2,Proactive,Proactive,normal,22,0.006481481,,,,,,,1968-CTT_IN_T1709,4531,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Sanchez
4001334,11-07-2023,11:03:00.000,Live,true,40109,9,Product 4,Therapy 2,Proactive,Proactive,normal,22,0.022916667,,,,,,,,4654,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Sanchez
4001239,25-10-2023,18:37:00.000,Practice,true,41857,1,Product 4,Therapy 2,Proactive,Proactive,normal,22,0.000763889,,,,,,,,5352,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Sanchez
4001702,18-09-2023,10:18:00.000,Live,true,40178,1,Product 5,Therapy 2,Proactive,Proactive,normal,22,0.000567130,,,,,,,,4934,true,Therapy 2,PowerPoint,IS - PPTX/PDF,Product 5,Unlinked,Sanchez
4001916,16-10-2023,13:34:00.000,Practice,true,41156,2,Product 5,Therapy 2,Proactive,Proactive,normal,22,0.003819444,,,,,,,,4951,true,Therapy 2,PowerPoint,IS - PPTX/PDF,Product 5,Unlinked,Sanchez
4001562,06-05-2024,14:11:00.000,Live,true,40551,1,Product 5,Therapy 2,Proactive,Proactive,normal,22,0.000671296,t65Cb24245ZcvduIZB,,,OTH,,,9784-CTT_IN_T1707,5219,true,Therapy 2,Video,NIM - Video,Product 5,Linked,Sanchez
4001477,23-08-2023,21:25:00.000,Practice,false,40644,2,Product 6,Therapy 1,Proactive,Proactive,normal,22,0.001030093,,,,,,,9176-CTT_IN_T9107,4968,true,Therapy 1,HTML,NIS - PPT,Product 6,Unlinked,Sanchez
4001438,10-07-2024,05:58:00.000,Practice,true,41443,9,Product 4,Therapy 2,Proactive,Proactive,normal,5,0.000254630,,,,,,,,5468,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Collin
4000677,07-02-2023,02:22:00.000,Practice,true,40132,3,Product 4,Therapy 2,Proactive,Proactive,normal,5,0.000138889,,,,,,,,4823,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Collin
4000250,14-01-2024,08:10:00.000,Live,true,41905,8,Product 4,Therapy 2,Proactive,Proactive,normal,5,0.000497685,,,,,,,,4872,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Collin
4000661,04-02-2024,12:23:00.000,Practice,false,41138,9,Product 4,Therapy 2,Proactive,Proactive,normal,5,0.000219907,,,,,,,,4646,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Collin
4001605,29-03-2024,13:19:00.000,Practice,false,40436,10,Product 4,Therapy 2,Proactive,Proactive,normal,5,0.000625000,,,,,,,1969-CTT_IN_T1704,5374,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Collin
4000936,01-12-2023,03:15:00.000,Live,true,41135,10,Product 5,Therapy 2,Proactive,Proactive,normal,5,0.000717593,,,,,,,1968-CTT_IN_T1709,5108,true,Therapy 2,PowerPoint,IS - PPTX/PDF,Product 5,Unlinked,Collin
4001286,09-03-2024,11:41:00.000,Live,false,41716,4,Product 5,Therapy 2,Proactive,Proactive,normal,5,0.012418981,,,,,,,,5386,true,Therapy 2,PowerPoint,IS - PPTX/PDF,Product 5,Unlinked,Collin
4000248,14-08-2023,10:22:00.000,Practice,true,40959,3,Product 5,Therapy 2,Proactive,Proactive,normal,5,0.001111111,,,,,,,,5206,true,Therapy 2,PowerPoint,IS - PPTX/PDF,Product 5,Unlinked,Collin
4001510,12-03-2024,10:19:00.000,Practice,true,40295,4,Product 4,Therapy 2,Proactive,Proactive as Presented,normal,20,0.001516204,,,,,,,9784-CTT_IN_T1707,5414,true,Therapy 2,PDF,OPAP,Product 4,Unlinked,Paul
4001337,14-03-2023,16:24:00.000,Live,true,41950,8,Product 4,Therapy 2,Proactive,Proactive as Presented,normal,11,0.000138889,,,,,,,,5500,true,Therapy 2,PDF,OPAP,Product 4,Unlinked,Gloria
4001702,14-07-2023,04:27:00.000,Live,true,41184,7,Product 4,Therapy 2,Proactive,Proactive as Presented,normal,15,0.000312500,,,,,,,1969-CTT_IN_T1704,4574,true,Therapy 2,PDF,OPAP,Product 4,Unlinked,Kren
4000471,09-06-2023,22:00:00.000,Practice,true,41197,6,Product 4,Therapy 2,Proactive,Proactive as Presented,normal,7,0.000462963,,,,,,,,4761,true,Therapy 2,PDF,OPAP,Product 4,Unlinked,Denver
4000475,19-07-2024,08:31:00.000,Live,true,40789,2,Product 4,Therapy 2,Proactive,Proactive as Presented,normal,24,0.002766204,,,,,,,1968-CTT_IN_T1709,4757,true,Therapy 2,PDF,OPAP,Product 4,Unlinked,Steve
4000919,08-04-2024,04:06:00.000,Practice,true,40618,4,Product 4,Therapy 2,Proactive,Proactive as Presented,normal,24,0.000150463,,,,,,,9784-CTT_IN_T1707,5431,true,Therapy 2,PDF,OPAP,Product 4,Unlinked,Steve
4001965,29-11-2023,19:26:00.000,Practice,true,40369,10,Product 4,Therapy 2,Proactive,Proactive as Presented,normal,24,0.009664352,,,,,,,,5056,true,Therapy 2,PDF,OPAP,Product 4,Unlinked,Steve
4000259,20-07-2024,01:13:00.000,Practice,true,40668,5,Product 4,Therapy 2,Proactive,Proactive as Presented,normal,10,0.000868056,,,,,,,,5240,true,Therapy 2,PDF,OPAP,Product 4,Unlinked,Elvin
4001895,19-05-2023,20:05:00.000,Live,true,40659,10,Product 4,Therapy 2,Proactive,Proactive as Presented,normal,12,0.000150463,t65Cb24245ZcxxEIZR,,2278h22222H31poZZB,OTH,,,,5176,true,Therapy 2,PDF,OPAP,Product 4,Linked,Harry
4000692,27-04-2023,21:04:00.000,Practice,true,41417,1,Product 4,Therapy 2,Proactive,Proactive as Presented,normal,12,0.008912037,,,,,,,9784-CTT_IN_T1707,5332,true,Therapy 2,PDF,OPAP,Product 4,Unlinked,Harry
4001960,07-05-2024,18:31:00.000,Live,true,41086,8,Product 4,Therapy 2,Proactive,Proactive as Presented,normal,8,0.000335648,,,,,,,,5405,true,Therapy 2,PDF,OPAP,Product 4,Unlinked,Dimtri
4000453,09-02-2024,08:21:00.000,Practice,true,40965,4,Product 4,Therapy 2,Proactive,Proactive as Presented,normal,8,0.007731481,,,,,,,,4747,true,Therapy 2,PDF,OPAP,Product 4,Unlinked,Dimtri
4000916,30-09-2023,05:04:00.000,Practice,true,40517,2,Product 4,Therapy 2,Proactive,Proactive as Presented,normal,18,0.003831019,,,,,,,,5140,true,Therapy 2,PowerPoint,OPAP,Product 4,Unlinked,Merry
4001143,11-01-2024,11:16:00.000,Live,true,41839,1,Product 4,Therapy 2,Proactive,Proactive as Presented,normal,19,0.011180556,t65Cb24245ZcxrtIZB,1157t24245YQrZcZZL,,OTH,,,,4722,true,Therapy 2,PDF,OPAP,Product 4,Linked,Morgan
4000273,11-07-2023,21:48:00.000,Live,false,40071,2,Product 4,Therapy 2,Proactive,Proactive as Presented,normal,22,0.000451389,,,,,,,1969-CTT_IN_T1704,4893,true,Therapy 2,PDF,OPAP,Product 4,Unlinked,Sanchez
4001403,18-04-2023,17:30:00.000,Practice,true,41696,7,Product 4,Therapy 2,Proactive,Proactive as Presented,normal,5,0.000335648,,,,,,,,5428,true,Therapy 2,PDF,OPAP,Product 4,Unlinked,Collin
4000519,20-02-2023,04:39:00.000,Practice,true,41976,8,Product 4,Therapy 2,Proactive,Proactive as Presented,normal,2,0.007141204,,,,,,,,4911,true,Therapy 2,PDF,OPAP,Product 4,Unlinked,Amanda
4000039,16-07-2024,15:44:00.000,Practice,true,41727,4,Product 4,Therapy 2,Proactive,Proactive,normal,2,0.000219907,,,,,,,,5249,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Amanda
4000477,27-12-2023,12:16:00.000,Live,true,40386,6,Product 4,Therapy 2,Proactive,Proactive,normal,2,0.000208333,,,,,,,1969-CTT_IN_T1704,4903,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Amanda
4001264,22-04-2024,16:16:00.000,Practice,true,41011,10,Product 5,Therapy 2,Proactive,Proactive,normal,2,0.002905093,,,,,,,,4841,true,Therapy 2,PowerPoint,IS - PPTX/PDF,Product 5,Unlinked,Amanda
4001228,10-02-2024,20:25:00.000,Live,true,40207,5,Product 5,Therapy 2,Proactive,Proactive,normal,2,0.001284722,t65Cb24245ZcwE2IZJ,1157t24245g1MeVZZU,2278h24245g1MeVZZU,OTH,,,,5135,true,Therapy 2,Video,NIM - Video,Product 5,Linked,Amanda
4001091,12-02-2024,03:59:00.000,Practice,true,40369,3,Product 5,Therapy 2,Proactive,Proactive,normal,2,0.003391204,,,,,,,9784-CTT_IN_T1707,4747,true,Therapy 2,PowerPoint,NIS - PPT,Product 5,Unlinked,Amanda
4000225,29-05-2024,06:18:00.000,Live,true,41961,4,Product 4,Therapy 2,Proactive,Proactive,normal,2,0.000277778,,,,,,,,4999,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Amanda
4001482,02-02-2023,18:37:00.000,Practice,true,40490,7,Product 6,Therapy 1,Proactive,Proactive,normal,2,0.005810185,,,,,,,,5476,true,Therapy 1,HTML,NIS - PPT,Product 6,Unlinked,Amanda
4000559,13-03-2023,01:46:00.000,Practice,true,40203,1,Product 6,Therapy 1,Proactive,Proactive,normal,2,0.005000000,,,,,,,,5252,true,Therapy 1,HTML,NIS - PPT,Product 6,Unlinked,Amanda
4001494,13-04-2024,03:34:00.000,Practice,true,40468,10,Product 7,Therapy 2,Proactive,Proactive,normal,2,0.000729167,,,,,,,,5475,true,Therapy 2,PowerPoint,IS - PPTX/PDF,Product 7,Unlinked,Amanda
4000369,26-03-2023,14:31:00.000,Practice,true,40214,5,Product 7,Therapy 2,Proactive,Proactive,normal,2,0.072511574,,,,,,,9784-CTT_IN_T1707,4802,true,Therapy 2,PowerPoint,IS - PPTX/PDF,Product 7,Unlinked,Amanda
4001719,13-02-2024,08:21:00.000,Practice,false,40303,1,Product 7,Therapy 2,Proactive,Proactive,normal,2,0.057523148,,,,,,,9784-CTT_IN_T1707,4572,true,Therapy 2,PowerPoint,IS - PPTX/PDF,Product 7,Unlinked,Amanda
4001747,05-02-2024,09:55:00.000,Live,true,40633,9,Product 4,Therapy 2,Proactive,Proactive-Poster,normal,3,0.004537037,,,,,,,,5458,true,Therapy 2,PDF,AP,Product 4,Unlinked,Bella
4001318,19-06-2024,08:51:00.000,Live,true,40686,8,Product 4,Therapy 2,Proactive,Proactive-Poster,normal,11,0.000173611,,,,,,,,4672,true,Therapy 2,PDF,AP,Product 4,Unlinked,Gloria
4000311,21-03-2023,15:05:00.000,Live,true,40784,5,Product 4,Therapy 2,Proactive,Proactive-Poster,normal,1,0.000324074,,,,,,,,5039,true,Therapy 2,PDF,AP,Product 4,Unlinked,Alyssa
4001187,11-04-2024,11:06:00.000,Live,true,41208,6,Product 4,Therapy 2,Proactive,Proactive-Poster,normal,16,0.000127315,,,,,,,,5104,true,Therapy 2,PDF,AP,Product 4,Unlinked,Mathew
4000070,31-05-2024,06:38:00.000,Live,true,40057,7,Product 4,Therapy 2,Proactive,Proactive-Poster,normal,24,0.001307870,,,,,,,,5145,true,Therapy 2,PDF,AP,Product 4,Unlinked,Steve
4000380,27-10-2023,16:40:00.000,Live,true,40046,10,Product 4,Therapy 2,Proactive,Proactive-Poster,normal,10,0.000196759,,,,,,,,5065,true,Therapy 2,PDF,AP,Product 4,Unlinked,Elvin
4000376,13-08-2023,11:08:00.000,Live,true,40457,10,Product 4,Therapy 2,Proactive,Proactive-Poster,normal,12,0.000405093,,,,,,,,4561,true,Therapy 2,PDF,AP,Product 4,Unlinked,Harry
4000597,21-11-2023,20:48:00.000,Practice,true,41470,4,Product 2,Therapy 2,Proactive,Proactive-Poster,normal,14,0.000937500,,,,,,,1969-CTT_IN_T1704,4621,true,Therapy 2,PDF,AP,Product 2,Unlinked,Kevin
4000726,16-11-2023,07:18:00.000,Live,true,41321,8,Product 4,Therapy 2,Proactive,Proactive-Poster,normal,25,0.000497685,,,,,,,,4643,true,Therapy 2,PDF,AP,Product 4,Unlinked,Glen
4000747,25-02-2024,03:50:00.000,Live,true,40728,7,Product 4,Therapy 2,Proactive,Proactive-Poster,normal,25,0.006805556,t65Cb24245ZcwteIZB,,2278h22221PQu9vZZD,OTH,,,,4595,true,Therapy 2,PDF,AP,Product 4,Linked,Glen
4000928,06-01-2023,09:11:00.000,Live,false,40867,6,Product 4,Therapy 2,Proactive,Proactive-Poster,normal,18,0.000381944,,,,,,,,4831,true,Therapy 2,PDF,AP,Product 4,Unlinked,Merry
4001907,23-04-2023,16:48:00.000,Live,true,40214,1,Product 4,Therapy 2,Proactive,Proactive-Poster,normal,5,0.000173611,,,,,,,,4577,true,Therapy 2,PDF,AP,Product 4,Unlinked,Collin
4001554,09-10-2023,21:52:00.000,Live,true,40201,7,Product 4,Therapy 2,Proactive,Proactive-Poster,normal,21,0.005937500,t65Cb24245ZcwwbIZB,,2278h22221PQuCIZZ1,OTH,,,,5370,true,Therapy 2,PDF,AP,Product 4,Linked,Robin
4001293,08-02-2023,17:37:00.000,Live,true,41171,1,Product 4,Therapy 2,Proactive,Proactive-Poster,normal,21,0.000335648,,,,,,,,4663,true,Therapy 2,PDF,AP,Product 4,Unlinked,Robin
4000165,03-06-2023,15:39:00.000,Live,true,41144,9,Product 2,Therapy 2,Proactive,Proactive-Poster,normal,21,0.005891204,,,,,,,,4563,true,Therapy 2,PDF,AP,Product 2,Unlinked,Robin
4001626,09-06-2024,05:00:00.000,Practice,true,41193,10,Product 2,Therapy 2,Proactive,Proactive,normal,21,0.002476852,,,,,,,9784-CTT_IN_T1707,4907,true,Therapy 2,Video,NIM - Video,Product 2,Unlinked,Robin
4000136,11-05-2024,06:37:00.000,Live,true,40014,6,Product 4,Therapy 2,Proactive,Proactive,normal,21,0.001122685,,,,,,,,5424,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Robin
4001048,12-10-2023,18:29:00.000,Practice,false,41080,9,Product 6,Therapy 1,Proactive,Proactive,normal,21,0.000115741,,,,,,,9549-CTT_IN_T9109,5248,true,Therapy 1,HTML,NIS - PPT,Product 6,Unlinked,Robin
4001756,31-08-2023,02:31:00.000,Live,true,40410,10,Product 2,Therapy 2,Proactive,Proactive,normal,21,0.001585648,,,,,,,1968-CTT_IN_T1709,5392,true,Therapy 2,Video,NIM - Video,Product 2,Unlinked,Robin
4000448,01-10-2023,20:24:00.000,Live,true,41416,9,Product 4,Therapy 2,Proactive,Proactive,normal,17,0.000416667,t65Cb24245ZcxrtIZB,1157t24245YQrZcZZL,,OTH,,,,5286,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Linked,Meilena
4001325,17-03-2024,13:57:00.000,Live,true,41648,2,Product 4,Therapy 2,Proactive,Proactive,normal,17,0.000775463,t65Cb24245ZcxrtIZB,1157t24245YQrZcZZL,,OTH,,,,5084,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Linked,Meilena
4000043,04-04-2023,09:58:00.000,Practice,true,40401,1,Product 4,Therapy 2,Proactive,Proactive,normal,17,0.000219907,,,,,,,1969-CTT_IN_T1704,5105,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Meilena
4000584,08-06-2023,06:30:00.000,Practice,false,41004,2,Product 5,Therapy 2,Proactive,Proactive,normal,17,0.000127315,,,,,,,,4708,true,Therapy 2,PowerPoint,IS - PPTX/PDF,Product 5,Unlinked,Meilena
4001994,01-07-2024,08:18:00.000,Live,true,41121,5,Product 5,Therapy 2,Proactive,Proactive,normal,17,0.001307870,t65Cb24245ZcvduIZB,,,OTH,,,9784-CTT_IN_T1707,5042,true,Therapy 2,PowerPoint,NIS - PPT,Product 5,Linked,Meilena
4001623,19-11-2023,19:54:00.000,Practice,true,40810,4,Product 5,Therapy 2,Proactive,Proactive,normal,17,0.000983796,,,,,,,,5335,true,Therapy 2,PowerPoint,NIS - PPT,Product 5,Unlinked,Meilena
4001731,08-06-2023,10:41:00.000,Live,true,41675,3,,Therapy 2,Proactive,Proactive,normal,9,0.002951389,t65Cb24245ZcwB3IZJ,,2278h24245g1Yk3ZZE,OTH,,,1968-CTT_IN_T1709,5100,true,Therapy 2,HTML,IMA - HTML,Product 14,Linked,Edward
4001543,17-01-2023,01:34:00.000,Live,true,40554,2,,Therapy 2,Proactive,Proactive,normal,20,0.020393519,,,,,,,1969-CTT_IN_T1704,5029,true,Therapy 2,HTML,IMA - HTML,Product 14,Unlinked,Paul
4000358,28-11-2023,18:13:00.000,Live,true,40561,10,,Therapy 2,Proactive,Proactive,normal,3,0.010023148,,,,,,,1968-CTT_IN_T1709,4883,true,Therapy 2,HTML,IMA - HTML,Product 14,Unlinked,Bella
4000694,17-01-2023,05:25:00.000,Live,true,41166,8,,Therapy 2,Proactive,Proactive,normal,3,0.007928241,,,,,,,1968-CTT_IN_T1709,5030,true,Therapy 2,HTML,IMA - HTML,Product 14,Unlinked,Bella
4001157,17-03-2024,04:43:00.000,Practice,true,40987,9,,Therapy 2,Proactive,Proactive,normal,3,0.001319444,,,,,,,,5090,true,Therapy 2,HTML,IMA - HTML,Product 14,Unlinked,Bella
4001416,25-11-2023,13:38:00.000,Live,true,40913,7,,Therapy 2,Proactive,Proactive,normal,11,0.000682870,t65Cb24245Zcw0vIZB,,,OTH,,,,4720,true,Therapy 2,HTML,IMA - HTML,Product 14,Linked,Gloria
4001661,22-07-2023,05:08:00.000,Practice,true,41803,5,,Therapy 2,Proactive,Proactive,normal,11,0.000590278,,,,,,,,4909,true,Therapy 2,HTML,IMA - HTML,Product 14,Unlinked,Gloria
4001675,15-01-2023,19:34:00.000,Live,false,40703,2,,Therapy 1,Proactive,Proactive,normal,15,0.001203704,,,,,,,9786-CTT_IN_T9706,4725,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Kren
4001025,23-02-2024,14:37:00.000,Practice,false,40757,2,,Therapy 2,Proactive,Proactive,normal,15,0.013553241,,,,,,,,4593,true,Therapy 2,HTML,IMA - HTML,Product 14,Unlinked,Kren
4000149,02-02-2024,02:55:00.000,Live,true,40015,2,,Therapy 2,Proactive,Proactive,normal,7,0.001435185,,,,,,,,4671,true,Therapy 2,HTML,IMA - HTML,Product 14,Unlinked,Denver
4001351,02-09-2023,16:29:00.000,Live,true,40302,6,,Therapy 2,Proactive,Proactive,normal,7,0.025196759,,,,,,,1968-CTT_IN_T1709,5347,true,Therapy 2,HTML,IMA - HTML,Product 14,Unlinked,Denver
4000887,21-05-2024,19:21:00.000,Practice,true,41747,1,,Therapy 2,Proactive,Proactive,normal,7,0.000115741,,,,,,,,5058,true,Therapy 2,HTML,IMA - HTML,Product 14,Unlinked,Denver
4001742,17-03-2024,17:23:00.000,Practice,true,40793,7,,Therapy 2,Proactive,Proactive,normal,1,0.000358796,,,,,,,9784-CTT_IN_T1707,5467,true,Therapy 2,HTML,IMA - HTML,Product 14,Unlinked,Alyssa
4001692,31-05-2024,07:28:00.000,Live,true,40469,9,,Therapy 2,Proactive,Proactive,normal,6,0.027453704,t65Cb24245ZcwIZIZJ,,2278h22222F8BBSZZ3,OTH,,,1968-CTT_IN_T1709,5425,true,Therapy 2,HTML,IMA - HTML,Product 14,Linked,Daniella
4000586,26-07-2024,17:38:00.000,Practice,true,41014,3,,Therapy 2,Proactive,Proactive,normal,6,0.027395833,,,,,,,9784-CTT_IN_T1707,5451,true,Therapy 2,HTML,IMA - HTML,Product 14,Unlinked,Daniella
4000755,19-01-2024,03:17:00.000,Practice,false,41152,10,,Therapy 2,Proactive,Proactive,normal,16,0.000925926,,,,,,,1969-CTT_IN_T1704,5143,true,Therapy 2,HTML,IMA - HTML,Product 14,Unlinked,Mathew
4000332,18-08-2023,17:06:00.000,Live,true,41134,10,,Therapy 2,Proactive,Proactive,normal,13,0.014386574,t65Cb24245Zcw83IZB,,2278h22221PQtYeZZL,OTH,,,1968-CTT_IN_T1709,4882,true,Therapy 2,HTML,IMA - HTML,Product 14,Linked,Jorge
4000691,02-01-2023,12:13:00.000,Practice,true,40305,10,,Therapy 2,Proactive,Proactive,normal,13,0.000497685,,,,,,,,5177,true,Therapy 2,HTML,IMA - HTML,Product 14,Unlinked,Jorge
4000139,03-09-2023,06:29:00.000,Live,false,40299,8,,Therapy 1,Proactive,Proactive,normal,13,0.012013889,,,,,,,,5135,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Jorge
4001344,07-02-2024,12:09:00.000,Live,true,41871,8,,Therapy 1,Proactive,Proactive,normal,24,0.000243056,t65Cb24245ZcxQMIZZ,,2278h24245m4qZsZZI,OTH,,,9780-CTT_IN_T9909,4666,true,Therapy 1,HTML,IMA - HTML,Product 14,Linked,Steve
4000511,30-01-2024,07:55:00.000,Live,true,40641,10,,Therapy 2,Proactive,Proactive,normal,10,0.000312500,,,,,,,,4674,true,Therapy 2,HTML,IMA - HTML,Product 14,Unlinked,Elvin
4001775,03-01-2023,09:05:00.000,Live,true,41571,9,,Therapy 1,Proactive,Proactive,normal,10,0.000393519,,,,,,,,5093,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Elvin
4000363,25-05-2023,04:16:00.000,Live,true,40263,3,,Therapy 1,Proactive,Proactive,normal,10,0.024317130,t65Cb24245ZcxjQIZR,,2278h24245g1SpuZZE,OTH,,,9600-CTT_IN_T9901,4929,true,Therapy 1,HTML,IMA - HTML,Product 14,Linked,Elvin
